"URL d'accès au document";"Type de document";"Titre";"Auteurs";"Contributeur";"Éditeurs";"Date d'édition";"Description";"Nombre de Vues";"Provenance";"Droits";"Ark Catalogue"
"https://gallica.bnf.fr/ark:/12148/bpt6k565134p";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Parisien : journal quotidien du soir";"";"Roujon, Jacques (1884-1971). Directeur de publication";" (Paris)";"1914-07-22";"22 juillet 1914 -- 1914/07/22 (Numéro 13780). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"126844";"Bibliothèque nationale de France, Gr Fol-Lc2-3850";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34419111x -- https://gallica.bnf.fr/ark:/12148/cb34419111x/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k565137t";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Parisien : journal quotidien du soir";"";"Roujon, Jacques (1884-1971). Directeur de publication";" (Paris)";"1914-07-25";"25 juillet 1914 -- 1914/07/25 (Numéro 13783). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"126844";"Bibliothèque nationale de France, Gr Fol-Lc2-3850";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34419111x -- https://gallica.bnf.fr/ark:/12148/cb34419111x/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4762923v";"texte -- text -- publication en série imprimée -- printed serial";"Le Grand écho du Nord de la France";"";"";" (Lille)";"1913-10-16";"16 octobre 1913 -- 1913/10/16 (A95,N289). --  -- Appartient à l’ensemble documentaire : NordPdeC1";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-85088";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32783482h -- https://gallica.bnf.fr/ark:/12148/cb32783482h/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4763180f";"texte -- text -- publication en série imprimée -- printed serial";"Le Grand écho du Nord de la France";"";"";" (Lille)";"1914-04-06";"06 avril 1914 -- 1914/04/06 (A96,N96). --  -- Appartient à l’ensemble documentaire : NordPdeC1";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO-85088";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32783482h -- https://gallica.bnf.fr/ark:/12148/cb32783482h/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4798005h";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1913-01-21";"21 janvier 1913 -- 1913/01/21 (A48,N17129). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4798542h";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A49,N17666). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4798157k";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1913-06-27";"27 juin 1913 -- 1913/06/27 (A48,N17282). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k47980117";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1913-01-27";"27 janvier 1913 -- 1913/01/27 (A48,N17135). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4798085j";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1913-04-12";"12 avril 1913 -- 1913/04/12 (A48,N17207). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k41511447";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche : journal quotidien";"";"";" (Toulouse)";"1913-04-15";"15 avril 1913 -- 1913/04/15 (A44,N16336). --  -- Appartient à l’ensemble documentaire : RsAlis000 -- Appartient à l’ensemble documentaire : RsAlis013 -- Appartient à l’ensemble documentaire : RsAlis030";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-10171";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327558876 -- https://gallica.bnf.fr/ark:/12148/cb327558876/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k41511766";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche : journal quotidien";"";"";" (Toulouse)";"1913-05-17";"17 mai 1913 -- 1913/05/17 (A44,N16368). --  -- Appartient à l’ensemble documentaire : RsAlis000 -- Appartient à l’ensemble documentaire : RsAlis013 -- Appartient à l’ensemble documentaire : RsAlis030";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-10171";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327558876 -- https://gallica.bnf.fr/ark:/12148/cb327558876/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4151249n";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche : journal quotidien";"";"";" (Toulouse)";"1913-07-29";"29 juillet 1913 -- 1913/07/29 (A44,N16440). --  -- Appartient à l’ensemble documentaire : RsAlis000 -- Appartient à l’ensemble documentaire : RsAlis013 -- Appartient à l’ensemble documentaire : RsAlis030";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-10171";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327558876 -- https://gallica.bnf.fr/ark:/12148/cb327558876/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k1722069";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Havre : organe républicain, démocratique, socialiste [\"puis\" organe républicain démocratique]";"";"Fénoux, Hippolyte (1842-1913). Rédacteur";" (Havre)";"1914-07-25";"25 juillet 1914 -- 1914/07/25 (A34,N12039). --  -- Appartient à l’ensemble documentaire : BmLHav000";"";"Bibliothèque municipale du Havre, PJ5";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32836500g -- https://gallica.bnf.fr/ark:/12148/cb32836500g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k172204j";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Havre : organe républicain, démocratique, socialiste [\"puis\" organe républicain démocratique]";"";"Fénoux, Hippolyte (1842-1913). Rédacteur";" (Havre)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A34,N12037). --  -- Appartient à l’ensemble documentaire : BmLHav000";"";"Bibliothèque municipale du Havre, PJ5";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32836500g -- https://gallica.bnf.fr/ark:/12148/cb32836500g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k172205x";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Havre : organe républicain, démocratique, socialiste [\"puis\" organe républicain démocratique]";"";"Fénoux, Hippolyte (1842-1913). Rédacteur";" (Havre)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A34,N12038). --  -- Appartient à l’ensemble documentaire : BmLHav000";"";"Bibliothèque municipale du Havre, PJ5";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32836500g -- https://gallica.bnf.fr/ark:/12148/cb32836500g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k338788g";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1913-06-21";"21 juin 1913 -- 1913/06/21 (A27,N10193). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3391830";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1914-01-12";"12 janvier 1914 -- 1914/01/12 (A28,N10395). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k338765n";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1913-06-10";"10 juin 1913 -- 1913/06/10 (A27,N10182). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3387873";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1913-06-21";"21 juin 1913 -- 1913/06/21 (A27,N10193). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k339248t";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1914-03-18";"18 mars 1914 -- 1914/03/18 (A28,N10460). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k3387271";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche de Brest : journal politique et maritime [\"puis\" journal de l'Union républicaine \"puis\" journal républicain quotidien \"puis\" quotidien républicain du matin]...";"Union républicaine (France). Auteur du texte";"";" (Brest)";"1913-05-10";"10 mai 1913 -- 1913/05/10 (A27,N10141). --  -- Appartient à l’ensemble documentaire : GMBrst001";"";"Bibliothèque municipale de Brest, PB A100";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32755951g -- https://gallica.bnf.fr/ark:/12148/cb32755951g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k1875461n";"texte -- text -- publication en série imprimée -- printed serial";"Le Progrès de la Côte-d'Or : journal politique... [\"puis\" journal républicain quotidien]";"";"";" (Dijon) -- [s.n.] (Nuits[-Saint-Georges]) -- [s.n.] (Dijon)";"1914-08-14";"14 août 1914 -- 1914/08/14 (A46,N226). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JO 88353";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32844000t -- https://gallica.bnf.fr/ark:/12148/cb32844000t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k43649223";"texte -- text -- publication en série imprimée -- printed serial";"La Petite Gironde : journal républicain quotidien";"";"";" (Bordeaux)";"1914-04-07";"07 avril 1914 -- 1914/04/07 (A44,N15254). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOB-22";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne - RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328378921 -- https://gallica.bnf.fr/ark:/12148/cb328378921/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2556924b";"texte -- text -- publication en série imprimée -- printed serial";"Le Soir : feuille de nouvelles ne paraissant qu'à sept heures et demie";"";"Outrebon, Louis (18..-1884). Directeur de publication -- Vervoort, André (1865-1943). Directeur de publication";" (Paris)";"1914-07-24";"24 juillet 1914 -- 1914/07/24 (A50). -- ";"";"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, GR FOL-LC2-3209";"conditions spécifiques d'utilisation - BnF-partenariats, Presse Ancienne RetroNews -- restricted use";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328705910 -- https://gallica.bnf.fr/ark:/12148/cb328705910/date"
